text	created_at	public_metrics	Google_Translation	@	village	region	district
"@MartyBent @WhatBitcoinDid What a pretentious prick. I would invite Marty to go and live in Somalia for a couple of weeks and see if he still thinks global warming isn't a problem. 

https://t.co/AiMNykS5vl"	2022-03-28T18:29:37.000Z			['@MartyBent', '@WhatBitcoinDid']	[]	[]	[]
"Growing risk of Somalia famine, as drought impact worsens
https://t.co/XEKxZqCVo9"	2022-03-28T18:28:26.000Z			[]	[]	[]	[]
Growing risk of Somalia famine, as drought impact worsens https://t.co/qiJqCN6F8E https://t.co/7LgostobTw	2022-03-28T18:27:57.000Z			[]	[]	[]	[]
"Bleak outlook for the drought in Somalia - food prices skyrocketing, livestock dying, water sources drying up, and families being displaced en masse.

Alarm bells are ringing. https://t.co/s5XGmMOib9"	2022-03-28T18:27:39.000Z			[]	[]	[]	[]
"Growing risk of Somalia famine, as drought impact worsens
https://t.co/hHE5oCjSZ2"	2022-03-28T18:27:00.000Z			[]	[]	[]	[]
Growing risk of Somalia famine, as drought impact worsens https://t.co/yrANNDXSeJ https://t.co/D7R64k6FN6	2022-03-28T18:24:33.000Z			[]	[]	[]	[]
Growing risk of Somalia famine, as drought impact worsens https://t.co/JZBWYqIbOP	2022-03-28T18:23:46.000Z			[]	[]	[]	[]
Growing risk of Somalia famine, as drought impact worsens - UN News https://t.co/60fcUFwXd3	2022-03-28T18:20:04.000Z			[]	[]	[]	[]
Growing risk of Somalia famine, as drought impact worsens | https://t.co/tK7coXgZZr	2022-03-28T18:20:01.000Z			[]	[]	[]	[]
"Growing risk of Somalia famine, as drought impact worsens
https://t.co/z2ASPEZQQV"	2022-03-28T18:17:17.000Z			[]	[]	[]	[]
As areas in #Somalia see their driest conditions in 40 years, forcing nearly half a million from their homes, fears raise for a repeat of the deadly 2011 famine that killed about 260,000, half of whom were under the age of five: https://t.co/wrzawfkjjX via @SavetheChildren 📷OCHA https://t.co/psfv6Gb4Kc	2022-03-28T18:14:10.000Z			['@SavetheChildren']	[]	[]	[]
"NEWS RELEASE: Food Insecurity Rapidly Worsening, Increasing Risk Of Famine in Somalia - Report

5 million people require urgent assistance yet aid is drastically underfunded, warned FSNAU &amp; FEWSNET as the severe drought deteriorates in the country. 

More: https://t.co/BiX7ckljyu https://t.co/4AirBkewBo"	2022-03-28T18:11:37.000Z			[]	[]	[]	[]
PM  @MohamedHRoble has on Monday held talks in his office with #UK ambassador to #Somalia, @KFosterFCDO and discussed the completion of ongoing elections of House of People of Federal Parliament, the recent terrorist attacks in #Beledweyne and #Mogadishu and the drought tackling. https://t.co/6D9josNrSy	2022-03-28T18:10:52.000Z			['@MohamedHRoble', '@KFosterFCDO']	['Mogadishu']	['Banadir']	['Banadir']
United Nations: As impact of drought worsens, growing risk of famine in Somalia https://t.co/gFaYVFjXp1	2022-03-28T18:05:37.000Z			[]	[]	[]	[]
United Nations: As impact of drought worsens, growing risk of famine in Somalia https://t.co/zU64kJGTpv	2022-03-28T18:05:35.000Z			[]	[]	[]	[]
United Nations: As impact of drought worsens, growing risk of famine in Somalia https://t.co/saI26rLnew	2022-03-28T18:05:33.000Z			[]	[]	[]	[]
United Nations: As impact of drought worsens, growing risk of famine in Somalia https://t.co/bfjWSiQUBe	2022-03-28T18:05:31.000Z			[]	[]	[]	[]
Severe drought risks famine in Somalia, UN warns https://t.co/bVAIK1zGiL https://t.co/aEmaqQfhcE	2022-03-28T18:05:00.000Z			[]	[]	[]	[]
"https://t.co/dPHS0hcfiP

#somalia  #Africa"	2022-03-28T17:57:38.000Z			[]	[]	[]	[]
"""Countries in the Horn of Africa are facing the worst drought in decades, affecting millions of people. Three consecutive failed rainy seasons mean that parts of Ethiopia, Kenya, Somalia and South Sudan are now experiencing an unfolding catastrophe."" - The Conversation"	2022-03-28T17:45:49.000Z			[]	[]	[]	[]
UN: As impact of drought worsens, growing risk of famine in Somalia https://t.co/IbPXGsuLad #Hiraan #Somalia	2022-03-28T17:43:03.000Z			[]	[]	['Hiraan']	[]
"The drought in #Somalia has forced the closure of over half of women-led businesses. 

This is one among many indicators of the erosion of gains for #women &amp; #girls. CARE is providing cash assistance and skills development to help minimize the impact.

https://t.co/971PEDBHhD https://t.co/U1dY2q48SR"	2022-03-28T17:36:41.000Z			[]	[]	[]	[]
‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures https://t.co/CnwNIwLowQ	2022-03-28T17:24:13.000Z			[]	[]	[]	[]
"The drought ravaging East African wildlife and livestock

At least 26 million people are struggling for food across northern Kenya, Somalia and southern Ethiopia.

https://t.co/JYMgSqTc1M

#rxa 👁⚙🌩"	2022-03-28T17:07:15.000Z			[]	[]	[]	[]
https://t.co/zTK3jqdbkV	2022-03-28T16:37:00.000Z			[]	[]	[]	[]
‘There is not enough food. The situation is dire’: #Somalia’s #drought crisis – in pictures https://t.co/8tC2pmvOYC	2022-03-28T16:33:10.000Z			[]	[]	[]	[]
Light rains/showers were reported in a few areas in Somaliland and South Central Somalia as the devastating effects of the #drought continue to affect water and food prices.	2022-03-28T16:31:14.000Z			[]	[]	[]	[]
Crippling drought forces nearly half a million people from their homes so far this year... https://t.co/vZcPWjbiyq via @reliefweb	2022-03-28T15:12:30.000Z			['@reliefweb']	[]	[]	[]
"@GlobalGoalsUN: RT @antonioguterres: The people of Somalia are facing the most severe drought in 40 years.

Last month, humanitarians helped 1.6 million people.

But they're running out of resources - our response plan has only been 4% funded.

I urge th… https://t.co/P7KgJgGjT5"	2022-03-28T15:10:31.000Z			['@GlobalGoalsUN:', '@antonioguterres:']	[]	[]	[]
Severe drought risks famine in Somalia, UN warns https://t.co/WdQJpS85qt	2022-03-28T15:09:30.000Z			[]	[]	[]	[]
United Nations: As impact of drought worsens, growing risk of famine in Somalia https://t.co/O4kIxZa5rt	2022-03-28T15:09:27.000Z			[]	[]	[]	[]
United Nations: As impact of drought worsens, growing risk of famine in Somalia - https://t.co/1QggvzNmcR https://t.co/0Pv1QccT77	2022-03-28T15:04:30.000Z			[]	[]	[]	[]
Indicators point to the erosion of gains made for girls’ &amp; women’s rights in #Somalia as the drought worsens. Girls are being forced to drop out of school putting them at risk of harmful practices such as early marriage and Female Genital Mutilation. https://t.co/lmaTH2H4q7	2022-03-28T15:03:56.000Z			[]	[]	[]	[]
"Severe drought risks famine in Somalia, UN warns
https://t.co/ewGwkHqu9k https://t.co/jGkl7njPyK"	2022-03-28T14:55:00.000Z			[]	[]	[]	[]
Severe drought risks famine in Somalia, UN warns https://t.co/3NDLRhinhb	2022-03-28T14:52:32.000Z			[]	[]	[]	[]
"United Nations: As impact of drought worsens, growing risk of famine in Somalia @UNSomalia #Africa #Somalia #UnitedNations #Drought #Famine #Environment #Agriculture #HumanitarianAssistance
Read more: https://t.co/hilipvOBGl"	2022-03-28T14:46:32.000Z			['@UNSomalia']	[]	[]	[]
"UN: As the drought worsens, Somalia faces an increasing risk of famine.
Read More on https://t.co/mrpb8aQwo2"	2022-03-28T14:43:31.000Z			[]	[]	[]	[]
"#Somalia is battling its worst drought in decades. Thousands of people are forced to flee their homes searching for food and water. 

While there are many competing crises globally, we cannot forget about Somalia. Urgent action is needed to save lives.
https://t.co/ZzKgCGe6kU"	2022-03-28T14:39:15.000Z			[]	[]	[]	[]
Worst drought in the Horn of Africa in 40 years, particularly Somalia. Millions at risk of starvation, and situation of food shortages exacerbated by the war in Russia. This deserves more attention! https://t.co/7SjYTYQlfZ	2022-03-28T14:38:43.000Z			[]	[]	[]	[]
PM  @MohamedHRoble has on Monday held talks in his office with #UK ambassador to #Somalia, @KFosterFCDO and discussed the completion of ongoing elections of House of People of Federal Parliament, the recent terrorist attacks in #Beledweyne and #Mogadishu and the drought tackling. https://t.co/4a15UKSia1	2022-03-28T14:25:30.000Z			['@MohamedHRoble', '@KFosterFCDO']	['Mogadishu']	['Banadir']	['Banadir']
Severe Drought Risks Famine In #Somalia, Un Warns #Humanitarian https://t.co/eXv1Y3Kgun https://t.co/DAmyj3acJJ	2022-03-28T14:24:07.000Z			[]	[]	[]	[]
"Somalia: Early Marriages, FGM and Closure of Businesses Threaten Girls and Women as Drought Worsens
https://t.co/W6P2FB5YtK
#nft #tezos"	2022-03-28T14:15:15.000Z			[]	[]	[]	[]
#Somalia at real risk of famine by mid-2022, as drought hits historic records. Somali households already lost 30% of their livestock; food prices rose up to 160%. Yet, less than 4% of the UN appeal is funded. We cannot let 2011 famine happen again. https://t.co/WjhHD4WCQg https://t.co/Ey4FkkepeQ	2022-03-28T14:03:57.000Z			[]	[]	[]	[]
"Prime Minister @MohamedHRoble has today received in his office, the UK ambassador to #Somalia Kate Foster .
They discussed ongoing parliamentary elections, latest attacks in #Mogadishu and #Beledweyne, humanitarian situation and drought response  in the country.
#Somalia https://t.co/7T5ngP1Ivv"	2022-03-28T13:54:24.000Z			['@MohamedHRoble']	['Mogadishu']	['Banadir']	['Banadir']
PM  @MohamedHRoble has on Monday held talks in his office with #UK ambassador to #Somalia, @KFosterFCDO and discussed the completion of ongoing elections of House of People of Federal Parliament, the recent terrorist attacks in #Beledweyne and #Mogadishu and the drought tackling. https://t.co/0ftvz60oil	2022-03-28T13:49:59.000Z			['@MohamedHRoble', '@KFosterFCDO']	['Mogadishu']	['Banadir']	['Banadir']
The Prime Minister of Somalia, HE #Mohamed Hussein Roble, met with the British Ambassador to Somalia, HE Kate Foster, to discuss the country's elections, the recent terrorist incidents in Mogadishu and Beledweyn and the humanitarian situation and drought relief in the country. https://t.co/Y0PRQplYSr	2022-03-28T13:30:36.000Z			[]	['Belet Weyne', 'Mogadishu']	['Hiraan', 'Banadir']	['Belet Weyne', 'Banadir']
"@d_phrase I hear you!

TOP 7 WORST THIS WEEK
1. War in Ukraine 
2. COVID spiking again
3. Somalia drought
4. Sucralose yogurt
5. Today’s Wordle
6. Oscars slap
7. Doug Ford"	2022-03-28T13:28:17.000Z			['@d_phrase']	[]	[]	[]
‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures https://t.co/E4TAL3Obbs #Somalia	2022-03-28T13:19:52.000Z			[]	[]	[]	[]
#Dürre in #Somalia: Die Situation spitzt sich zu. @guardian @MartinaDase https://t.co/ExOrmDyScA	2022-03-28T13:09:33.000Z			['@guardian', '@MartinaDase']	[]	[]	[]
"Prime Minister @MohamedHRoble has today received in his office the UK ambassador to #Somalia Kate Foster .
They discussed ongoing parliamentary elections, latest attacks in #Mogadishu and #Beledweyne, humanitarian situation and emergency drought response in the country.
#Somalia https://t.co/kemy0cUQmN"	2022-03-28T13:08:11.000Z			['@MohamedHRoble']	['Mogadishu']	['Banadir']	['Banadir']
‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures https://t.co/hegtud6Ort	2022-03-28T13:05:54.000Z			[]	[]	[]	[]
‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures https://t.co/XhP6gFr53E	2022-03-28T12:56:58.000Z			[]	[]	[]	[]
"‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures
via @guardian https://t.co/RvbeUGLt9m"	2022-03-28T12:41:43.000Z			['@guardian']	[]	[]	[]
Drought and other shocks are eroding traditional pastoral livelihoods in Turka Village, Sanaag, Osman Abdi Mohamed had 400 head of livestock before the 2017 drought. He remains with just 30 as more have died in the ongoing drought in Somaliland #Somalia #drought https://t.co/luDi5dqcOh	2022-03-28T12:30:06.000Z			[]	[]	['Sanaag']	[]
"How are new rains in Somalia affecting the Country's drought situation? 
#Somalia #Drought #RainySeason
https://t.co/Lcl3e4q0ta via @YouTube https://t.co/CAADz1djhO"	2022-03-28T12:09:43.000Z			['@YouTube']	[]	[]	[]
"After 3 poor rainy seasons, the #HornofAfrica is facing its driest conditions in decades.

In #Somalia, hundreds of thousands of people have left their homes in search of food &amp; water. They arrive in camps already overcrowded by those fleeing violence. https://t.co/Ngpy25Ibgv"	2022-03-28T11:30:54.000Z			[]	[]	[]	[]
‘There is not enough food. The situation is dire’: Somalia’s drought crisis https://t.co/sL2VdkHxtq	2022-03-28T11:24:00.000Z			[]	[]	[]	[]
‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures https://t.co/CC6EZ2wgPc	2022-03-28T11:09:09.000Z			[]	[]	[]	[]
Countries in the Horn of Africa are facing the worst drought in decades, affecting millions of people. Three consecutive failed rainy seasons mean that parts of Ethiopia, Kenya, Somalia and South Sudan are now experiencing an unfolding catastrophe. (THREAD)	2022-03-28T11:03:34.000Z			[]	[]	[]	[]
Children are starving to death in Yemen, people dying from a drought in Somalia, and perishing horribly from war in Ukraine. Yet the news is full of a rich actor hitting a wealthy comedian in Los Angeles, discussing whether the joke or the punch was right or wrong. As people die.	2022-03-28T11:03:22.000Z			[]	[]	[]	[]
‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures https://t.co/4FzQ1Dcdj2	2022-03-28T11:00:38.000Z			[]	[]	[]	[]
Madina Ibrahim Hilowle’s son (3) has been sick for 6 months:‘He has diarrhoea, he is vomiting &amp; he has a high fever. I’m very worried, I don’t have enough food to give him. The situation is deteriorating by the day.’ The face of drought in Somalia today. https://t.co/w9osakI5k3	2022-03-28T11:00:00.000Z			[]	['Madina']	['Bay']	['Baydhaba']
Thanks to @KSRelief_EN TASS has reached more than 7,500 #drought affected families in Banadir and Lower Juba Regions with food baskets that will ensure vulnerable families have food to eat. This urgent intervention is part of the Somalia Food Security Project. https://t.co/h7Zrhrad9T	2022-03-28T10:49:09.000Z			['@KSRelief_EN']	[]	['Banadir', 'Lower Juba']	['Banadir']
"‘We don’t have enough food.’ The situation is critical’: images from Somalia’s drought crisis
Read More on https://t.co/7BtqIEK80Y https://t.co/78zXDgGph5"	2022-03-28T10:37:15.000Z			[]	[]	[]	[]
“The situation is extremely dire,” says @WFP spokesman Petroc Wilton.“We simply cannot help all the people who need help. It’s going to get worse unless we can somehow bridge that funding gap.” Read my latest for @AJEnglish here: https://t.co/FFCK9TCKu0	2022-03-28T10:36:56.000Z			['@WFP', '@AJEnglish']	[]	[]	[]
From failed rains that lead to loss of water for drinking &amp; farming, to locust swarms that decimate farms &amp; pastures, millions of people are being left hungry &amp; thirsty in #Somalia -- &amp; the funding deficit 💰 is huge 👇 #ClimateJustice #LossAndDamage https://t.co/UO7jFs43E1	2022-03-28T10:34:55.000Z			[]	[]	[]	[]
‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures https://t.co/RqCwo6jqbD	2022-03-28T10:31:27.000Z			[]	[]	[]	[]
‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures https://t.co/vCgBaHCrJS #newspapers #feedly	2022-03-28T10:25:42.000Z			[]	[]	[]	[]
‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures https://t.co/cpZOlYzo8b	2022-03-28T10:24:27.000Z			[]	[]	[]	[]
Postcards from Luuq, Gedo region in Somalia by Fardossa Hussein. @fardee86 reports that Luuq is currently experiencing severe drought. https://t.co/tJ2POBy7lA	2022-03-28T10:21:39.000Z			['@fardee86']	['Luuq']	['Gedo']	['Luuq']
‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures https://t.co/y0IDqBhKHl	2022-03-28T10:19:53.000Z			[]	[]	[]	[]
‘There is not enough food. The situation is dire’: Somalia’s drought crisis – in pictures https://t.co/mmfNV0p2It	2022-03-28T10:03:23.000Z			[]	[]	[]	[]
SPECIAL REPORT: When drought hits and livelihoods disappear, leaving home and separating from family members becomes a survival mechanism. Many agro-pastoralists now face a new reality – a far cry from a life once lived. https://t.co/h5Hez7Uz6Q	2022-03-28T10:02:08.000Z			[]	[]	[]	[]
