text	public_metrics	created_at	Google_Translation	@	places	village	district	region
"""I urge Somalis worldwide to back President @M_Farmaajo
 who’s fighting a serious battle for our sovereignty against the imperialist agendas of @US2SOMALIA @UKinSomalia &amp; various other western countries hell-bent on crippling Somalia."" - @HSKhayre #nomore #BreakTheSilence"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-05T03:09:01.000Z		['@M_Farmaajo\n', '@US2SOMALIA', '@UKinSomalia', '@HSKhayre']	['Somalia']	[]	[]	[]
@cornpopsmoke @RolndD41 @mehdirhasan Sorry bud the US is only bombing terrorist who are mass killing us in somalia . without American help they'd kill us all by now 😡	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	2022-04-05T02:58:21.000Z		['@cornpopsmoke', '@RolndD41', '@mehdirhasan']	['US', 'somalia']	[]	[]	[]
"#BREAKING Somalia’s Intelligence Agencies Warn Of and Alshabab Threat.
In their Twitter handle the spy agency warned of an immediate attack against the president and the prime minister by an Alshabab operative named Mohamed Mahir, a nephew of the security minister @AbdullahiMNOR https://t.co/oELlYuT3GN"	{'retweet_count': 13, 'reply_count': 1, 'like_count': 34, 'quote_count': 3}	2022-04-05T02:56:42.000Z		['@AbdullahiMNOR']	['Somalia']	[]	[]	[]
"""I urge Somalis worldwide to back President @M_Farmaajo
 who’s fighting a serious battle for our sovereignty against the imperialist agendas of @US2SOMALIA @UKinSomalia &amp; various other western countries hell-bent on crippling Somalia."" - @HSKhayre #nomore #BreakTheSilence"	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-05T02:54:17.000Z		['@M_Farmaajo\n', '@US2SOMALIA', '@UKinSomalia', '@HSKhayre']	['Somalia']	[]	[]	[]
"""I urge Somalis worldwide to back President @M_Farmaajo
 who’s fighting a serious battle for our sovereignty against the imperialist agendas of @US2SOMALIA @UKinSomalia &amp; various other western countries hell-bent on crippling Somalia."" - @HSKhayre #nomore #BreakTheSilence"	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-05T02:45:39.000Z		['@M_Farmaajo\n', '@US2SOMALIA', '@UKinSomalia', '@HSKhayre']	['Somalia']	[]	[]	[]
"""I urge Somalis worldwide to back President @M_Farmaajo
 who’s fighting a serious battle for our sovereignty against the imperialist agendas of @US2SOMALIA @UKinSomalia &amp; various other western countries hell-bent on crippling Somalia."" - @HSKhayre #nomore #BreakTheSilence"	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-05T02:42:31.000Z		['@M_Farmaajo\n', '@US2SOMALIA', '@UKinSomalia', '@HSKhayre']	['Somalia']	[]	[]	[]
"""I urge Somalis worldwide to back President @M_Farmaajo
 who’s fighting a serious battle for our sovereignty against the imperialist agendas of @US2SOMALIA @UKinSomalia &amp; various other western countries hell-bent on crippling Somalia."" - @HSKhayre #nomore #BreakTheSilence"	{'retweet_count': 23, 'reply_count': 0, 'like_count': 16, 'quote_count': 0}	2022-04-05T02:37:57.000Z		['@M_Farmaajo\n', '@US2SOMALIA', '@UKinSomalia', '@HSKhayre']	['Somalia']	[]	[]	[]
"""I urge Somalis worldwide to back President @M_Farmaajo
 who’s fighting a serious battle for our sovereignty against the imperialist agendas of @US2SOMALIA @UKinSomalia &amp; various other western countries hell-bent on crippling Somalia."" - @HSKhayre #nomore #BreakTheSilence"	{'retweet_count': 13, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}	2022-04-05T02:32:08.000Z		['@M_Farmaajo\n', '@US2SOMALIA', '@UKinSomalia', '@HSKhayre']	['Somalia']	[]	[]	[]
"The Galmudug state of Somalia stated that they are concerned about the escalating conflict in the electoral process, which is in its final stages.
#Somalia"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-05T02:27:13.000Z		[]	['Somalia']	[]	[]	[]
@colette3652 There are families in Palestine that never get their loved ones back. We shed tears for Ukraine and forget bout the daily deaths from conflict in Yemen Palestine Lybia Afghanistan Syria Somalia etc let’s shed tears for all families in  conflict	{'retweet_count': 0, 'reply_count': 0, 'like_count': 15, 'quote_count': 0}	2022-04-05T02:21:11.000Z		['@colette3652']	['Palestine']	[]	[]	[]
"Somalia and the Somali people are under attack by neocolonialism in 21st century with agendas to keep Somalia under misery for another 49 years. 

@US2SOMALIA @UKinSomalia @UNSomalia all bent destroying Somalia from within with their own rogue Somali Assets. #HandsOffSomalia 1/2 https://t.co/gkXqFsODCG"	{'retweet_count': 10, 'reply_count': 2, 'like_count': 39, 'quote_count': 0}	2022-04-05T02:14:35.000Z		['@US2SOMALIA', '@UKinSomalia', '@UNSomalia']	['Somalia', 'Somalia']	[]	[]	[]
@NotThatTim the US is currently bombing somalia, yemen, and syria	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-05T02:12:02.000Z		['@NotThatTim']	['US', 'somalia', 'yemen']	[]	[]	[]
"The national intelligence and security agency of Somalia says that Mohamed Mahir, A senior member of the al-Qaeda-linked terrorist group Al-Shabaab is planning an attack against the outgoing president of Somalia @M_Farmaajo and the prime minister @MohamedHRoble. 
#Somalia https://t.co/LlbmoAWABj"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-05T02:06:54.000Z		['@M_Farmaajo', '@MohamedHRoble.']	['Somalia', 'Somalia']	[]	[]	[]
In an unusual move, the National spy agency, @HSNQ_NISA, makes a public announcement contending that an individual named Mohamed Mahir is orchestrating an attack against the president and the Prime Minister without providing further details of the alleged attacker. #Somalia https://t.co/QgF6Y1zsjj	{'retweet_count': 7, 'reply_count': 4, 'like_count': 19, 'quote_count': 1}	2022-04-05T01:51:56.000Z		['@HSNQ_NISA,']	[]	[]	[]	[]
"@JustinTrudeau What about Yemen? Donbas ?
Somalia? The uyghurs? 

Why is Ukraine the only conflict you care about? How much of our money is laundered thru there?
We know president poopy pants is in deep in corruption there.. are you ?"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-05T01:36:04.000Z		['@JustinTrudeau']	['Yemen']	[]	[]	[]
@demofem @procat2010 @ReutersWorld Its call self defense. Putin is a smart guy, he attacked Russia enemies first before they attack Russia. Coz we already know VERY WELL how much destructions the US and its allies can cause to other nations, Libya, Iraq, Afghanistan, Palestine, Cuba, Somalia, Venezuela etc	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-05T01:26:38.000Z		['@demofem', '@procat2010', '@ReutersWorld']	[]	[]	[]	[]
"I urge Somalis worldwide to back H.E President @M_Farmaajo who’s #fighting a serious battle for our #sovereignty against the imperialist agendas of @US2SOMALIA, @UKinSomalia &amp; various other #western countries who are hell-bent on crippling #Somalia.

#NoMore #HandsOffSomalia"	{'retweet_count': 150, 'reply_count': 26, 'like_count': 361, 'quote_count': 20}	2022-04-04T23:34:32.000Z		['@M_Farmaajo', '@US2SOMALIA,', '@UKinSomalia']	['Somalia']	[]	[]	[]
"@gak_pdx This take is super dumb.

Things were always going to get like this in Ukraine. The sanctions are effective and continuing to ratchet. Aid continues to pour in, including from the US.

If we were actually good we would stop bombing Somalia, stop giving the Saudis weapons, etc."	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	2022-04-04T23:29:04.000Z		['@gak_pdx']	[]	[]	[]	[]
@benjaminjamesdc @GeromanAT @BNONews So you don't care about Somalia, because the US are bombing innocent civilians	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-04T23:17:26.000Z		['@benjaminjamesdc', '@GeromanAT', '@BNONews']	['Somalia', 'US']	[]	[]	[]
Days after officials vow renewed offensives on armed group in Oromia, fighting reported in Ethiopia’s Moyale environs - WardheerNews #Somalia  https://t.co/rxUaaPRxuc	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-04T23:10:30.000Z		[]	['Oromia', 'Ethiopia', 'Moyale', 'Somalia']	['Moyaale']	['Jowhar']	['Middle Shabelle']
"@US2SOMALIA 
@UNSomalia why are you silent the ongoing wrongdoing against election process in Somalia. 

@MohamedHRoble is disrupting deliberately will the election because meddling into the independence election commission is a direct attack on elections. https://t.co/VlEwFU99Hx"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-04T22:56:40.000Z		['@US2SOMALIA', '@UNSomalia', '@MohamedHRoble']	['Somalia']	[]	[]	[]
"@Master_Logician @JoeThejoe4 @GeromanAT @BNONews Good script for a Hollywood film?

So you don't care about the Somalians? US are bombing
https://t.co/Hh5AgQr2W0"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-04T22:43:37.000Z		['@Master_Logician', '@JoeThejoe4', '@GeromanAT', '@BNONews']	[]	[]	[]	[]
"@JoeThejoe4 @GeromanAT @BNONews Have you paid any attention to why Russia are in Ukraine? Nato expansion, US missiles on border and to protect Russian speakers in East

If you want to get high and mighty US are currently bombing Somalia and have murdered millions since end of WWII"	{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}	2022-04-04T22:30:34.000Z		['@JoeThejoe4', '@GeromanAT', '@BNONews']	['Russia', 'Ukraine']	[]	[]	[]
"If Somalia survives @MohamedHRoble, it will survive everything. This man has no limits or respects for the rule of law.

FEIT should be independent &amp; must be ruled by majority.

Meddling into that independence is a direct attack on elections. He wants to disrupt the elections. https://t.co/EiY96jKmZo"	{'retweet_count': 95, 'reply_count': 40, 'like_count': 324, 'quote_count': 8}	2022-04-04T22:20:09.000Z		['@MohamedHRoble,']	['Somalia']	[]	[]	[]
When children are starved to death by bombing with UK weapons in Yemen, when Gaza carpet bombed by Israel, when the US bombs Somalia, are we forced to fight a proxy war against Russia for the US dollar? Wrecking Europe's economy &amp; increasing slaughter by supplying weapons. Again.	{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}	2022-04-04T21:17:53.000Z		[]	['UK', 'Yemen', 'Gaza', 'Israel', 'US', 'Somalia', 'Russia', 'US']	[]	[]	[]
The chairman of the Electoral Commission of the Federal Government of Somalia has launched a political attack on four members of parliament from the Hirshabele regional state and the southwestern state of somalia Prime Minister Roble is busy with a tribal election campaign 🗣🗣🗣 https://t.co/wodZBZzMai	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-04T21:11:38.000Z		[]	['somalia']	[]	[]	[]
@chairmanMAO_92 @Ntaleinblack @HaydenCHiggins @FloatWithMee Around the week the Russia conflict started. I’ll have go back and check but one of them was Somalia. Killing civilians is a war crime.	{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}	2022-04-04T20:40:40.000Z		['@chairmanMAO_92', '@Ntaleinblack', '@HaydenCHiggins', '@FloatWithMee']	['Russia']	[]	[]	[]
@HarunMaruf What about Bush for killing half of my clan in Somalia while bombing elders and politicians that we're meeting in Somalia around 1993\ fucking useless creatures.	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-04T20:25:11.000Z		['@HarunMaruf']	['Somalia', 'Somalia']	[]	[]	[]
"@disclosetv The Richest And Most War-Mongering Nation On Earth Is Still Addicted To Bombing Poor, Defenseless Nations

The US refuses to give up its addiction to bombing innocent people. In just over a month, it's bombed Syria, Iraq, Somalia and Afghanistan.

https://t.co/9aXhFupodl https://t.co/r9YTqMAMtO"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-04T20:19:22.000Z		['@disclosetv']	['US']	[]	[]	[]
@mkozaak @WhiteburnF @JohnnyZet @Rioparina @chenweihua I’m sure you felt the same way when the US was bombing Somalia I bet u were crying when they invaded iraq, Afghanistan, or Libya which now has open slavemarkets because of nato I’m sure u full of emotions &amp; spoke out seeing as ur account was created 2 months ago I doubt it https://t.co/ArL31gUiB5	{'retweet_count': 0, 'reply_count': 6, 'like_count': 0, 'quote_count': 0}	2022-04-04T20:06:25.000Z		['@mkozaak', '@WhiteburnF', '@JohnnyZet', '@Rioparina', '@chenweihua']	['US', 'Somalia', 'iraq', 'Afghanistan', 'Libya']	[]	[]	[]
"Since swearing allegiance to the new leader of #IS, Wilayah #Somalia has become very operational again.
Today, it claims an attack in the city of #Mogadishu, which had been an exclusive target of #alShabaab in recent months.

#Africa #IslamicState"	{'retweet_count': 10, 'reply_count': 2, 'like_count': 17, 'quote_count': 0}	2022-04-04T20:00:21.000Z		[]	['Somalia']	['Mogadishu']	['Banadir']	['Banadir']
@_Maurice @RTemPortugues @OB_Ages @georgegalloway I agree that war is bad, yes it is awful, terrible. The war in Iraq, Syria, Somalia, Libya, Yemen and the indiscriminate bombing of Serbia. Let's not forget the abhorrent action of nuking Japan, twice. Yes, no one likes war.	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-04T19:57:30.000Z		['@_Maurice', '@RTemPortugues', '@OB_Ages', '@georgegalloway']	[]	[]	[]	[]
@Carebear2021 @MailOnline Are you aware that your emperor is currently drone bombing families in Somalia for resources, and authorized the drone bombing of children in Afghanistan? Perhaps the brown people don't count...	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	2022-04-04T19:14:05.000Z		['@Carebear2021', '@MailOnline']	['Somalia', 'Afghanistan']	[]	[]	[]
"@idkuser94 @CNN Oh...thanks for the information.
You learn new thing everyday.
All these years i was thinking England was a state of US that's why they follow US in Bombing and killing everywhere. Iraq Afghanistan Syria Somalia Libya Yemen etc.

Thanks again."	{'retweet_count': 0, 'reply_count': 3, 'like_count': 2, 'quote_count': 0}	2022-04-04T19:08:39.000Z		['@idkuser94', '@CNN']	[]	[]	[]	[]
US moving closer to attack on Somalia https://t.co/ereoRTdVlb	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-04T18:39:55.000Z		[]	['US', 'Somalia']	[]	[]	[]
We never faltered from respecting America. We even forgave it in z 1970s when Ethiopia was weak in fighting with domestic &amp; foreign enemies President Carter canceled our arms sale switched sides to President Siad Barre of Somalia. It was shameful. Why again? @POTUS #CancelHR6600	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-04T18:28:23.000Z		['@POTUS']	['America']	[]	[]	[]
"@irinikostyshina Syria and Somalia are not the same.  They do not sit on the edge of a Con/Federation dedicated to eliminating armed conflict in and near its borders.  War there does not threaten the World Order.
This matters."	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-04T18:26:41.000Z		['@irinikostyshina']	['Syria', 'Somalia']	[]	[]	[]
@HShPrez2Ware More typical sahan Conspiracy theories Talking point total bullshit garbage  , total nuisance , the same all talking point attack  #Somalia 🇸🇴 Government institution @SNAForce  @SNAForce @SoPoliceForce !  When are you going to show up to court date. Criminal Fugitive on the run. https://t.co/WlgLlcYUan	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-04T18:25:21.000Z		['@HShPrez2Ware', '@SNAForce', '@SNAForce', '@SoPoliceForce']	['Somalia']	[]	[]	[]
@RashidAhmedAbd1 Farmaajo is not giving us baqshiish my brother.. this is Somaliland international aid money it was stopped by Somalia since long time they were fighting us &amp; now they wanted to take part of the show t&amp; get the international aid again &amp; benefit from our crisis.	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	2022-04-04T17:48:16.000Z		['@RashidAhmedAbd1']	['Somaliland', 'Somalia']	[]	[]	[]
@GBNEWS I hope you were consistent during the Afghanistan, Iraq, Syria, Libya, Yemen, Somalia, Lebanon, Iran attack and total destruction, genocidal campaign manufactured and carried on by the NATO forces and led by the two main oppressive regime,US n your native colonial godfather UK	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	2022-04-04T16:48:15.000Z		['@GBNEWS']	['Afghanistan', 'Iraq', 'Syria', 'Libya', 'Yemen', 'Somalia', 'Lebanon', 'Iran', 'US', 'UK']	[]	[]	[]
So Many good people are tired the behavior of our current PM. Same are fighting the wrong system, while Others are just silent and flow the situation carefuly. Which person are U?  #Somalia #BreakTheSilence #NoMore #HandsOffSomalia https://t.co/ykEEyEN5RB	{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}	2022-04-04T16:38:01.000Z		[]	[]	[]	[]	[]
"Lmao 💀

Y’all are bombing Yemen and Somalia at the moment 

The only thing growing is your destruction 

My point is your blatant racism and hypocrisy. https://t.co/4FJnfkYbk9"	{'retweet_count': 14, 'reply_count': 2, 'like_count': 75, 'quote_count': 2}	2022-04-04T16:25:46.000Z		[]	['Yemen', 'Somalia']	[]	[]	[]
@cnnbrk But he bombing Somalia and killing innocent people in the process. Is this hypocritical?	{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}	2022-04-04T16:08:40.000Z		['@cnnbrk']	['Somalia']	[]	[]	[]
