text	public_metrics	created_at	Google_Translation	@	names	places	village	region	district
@RashaAlAqeedi How long has it taken them? They are giving Somalia a run for its money. It took the latter two years to deliver an 'election' involving only 22000 citizens electing 600 legislators. It is still going on! Creating a government is supposed to follow..	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}	2022-04-01T06:54:25.000Z		['@RashaAlAqeedi']	[]	[]	[]	[]	[]
"@LasAnood @aminahabdalla How dimwitted can you be to justify Somalia's election failure with the # of clans participating it? Countries with larger ethnic composition &amp; much more population were able to do it in time.  

Somaliland on the other hand demonstrated already it hasslefree

How old are you?"	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	2022-04-01T06:53:07.000Z		['@LasAnood', '@aminahabdalla']	[]	['Somalia']	[]	[]	[]
"RT @bile_prof: Very sad to hear cruel terror attack now and the death of Hon.Amina Mohamed Abdi who was attending election room now.

Our…"	{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T06:52:22.000Z		['@bile_prof:']	['Mohamed Abdi']	[]	[]	[]	[]
RT @MohamedHCirro: Political crisis when elections are 90% completed only serves to create crisis and serve the purpose of lengthenin the c…	{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T06:52:06.000Z		['@MohamedHCirro:']	[]	[]	[]	[]	[]
Now what will not make you believe that PM Rooble was behind the recent terror attacks in Aden Cade airport and Beledweyne disrupt the election process. His actions in the last 24 hours prove that he was involved in the latest terrorist attacks. @US2SOMALIA @EU_in_Somalia	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T06:49:35.000Z		['@US2SOMALIA', '@EU_in_Somalia']	[]	['Aden', 'Beledweyne']	['Rooble']	['Bay']	['Buur Hakaba']
RT @HonOsoble: I wholeheartedly support the PMs decision to hold the swearing-in of the bicameral parliament on 14 April. Whether or not th…	{'retweet_count': 25, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T06:42:32.000Z		['@HonOsoble:']	[]	[]	[]	[]	[]
RT @kingofSomaliaa: This caught my attention and ears, so it appears that the man tasked with steering the country into an election wanted…	{'retweet_count': 22, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T06:31:59.000Z		['@kingofSomaliaa:']	[]	[]	[]	[]	[]
Somalia federal election committee unveils a list of 245 Lower House MPs and 54 Upper House Senators. Four seats have been suspended over lack of transparency, among the seats suspended is Hop 86 which is occupied by Somalia's former @HSNQ_NISA chief Fahad Yasin Haji Dahir. https://t.co/VxXxTTGBNh	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-01T06:28:39.000Z		['@HSNQ_NISA']	['Fahad Yasin', 'Haji Dahir']	['Somalia']	[]	[]	[]
"RT @TheHoozy: Who becomes member of #Somalia legislature &amp; who doesn't, is not the work of any office to decide.

Both chambers are elected…"	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T06:20:24.000Z		['@TheHoozy:']	[]	[]	[]	[]	[]
RT @MohamedHCirro: Political crisis when elections are 90% completed only serves to create crisis and serve the purpose of lengthenin the c…	{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T06:13:04.000Z		['@MohamedHCirro:']	[]	[]	[]	[]	[]
RT @HonOsoble: I wholeheartedly support the PMs decision to hold the swearing-in of the bicameral parliament on 14 April. Whether or not th…	{'retweet_count': 25, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T06:10:29.000Z		['@HonOsoble:']	[]	[]	[]	[]	[]
#Somalia #Election  https://t.co/f1OF5hdKfV	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T06:02:28.000Z		[]	[]	['Somalia']	[]	[]	[]
RT @TheAfricaReport: “#Somalia has its own issues &amp; its own problems. And, of course, it's a fragile country and anything can happen. But I…	{'retweet_count': 11, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T05:50:48.000Z		['@TheAfricaReport:']	[]	['Somalia']	[]	[]	[]
"Who becomes member of #Somalia legislature &amp; who doesn't, is not the work of any office to decide.

Both chambers are elected by representatives from respective constituencies.

personalising election procedure, to BLOCK Certain elected entities for political motive is rather new https://t.co/q7PU9orAkn"	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T05:38:25.000Z		[]	[]	[]	[]	[]	[]
RT @leilasiyad: At this rate, I will not be surprised if  @MohamedHRoble refuses to step down after the election. @MohamedHRoble will destr…	{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T05:37:38.000Z		['@leilasiyad:', '@MohamedHRoble', '@MohamedHRoble']	[]	[]	[]	[]	[]
RT @AbdirizakShAli: Mr. @MohamedHRoble Garbo's election requires ur attention &amp; resources, unlike #KG, which was the first state to elect a…	{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T05:34:04.000Z		['@AbdirizakShAli:', '@MohamedHRoble']	[]	[]	['Garbo']	['Hiraan']	['Belet Weyne']
RT @MohamedHCirro: Political crisis when elections are 90% completed only serves to create crisis and serve the purpose of lengthenin the c…	{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T05:33:28.000Z		['@MohamedHCirro:']	[]	[]	[]	[]	[]
RT @SuleimanHashi: Somalia is in a situation of the state within a state! This madness must end, and the only way is through election! All…	{'retweet_count': 27, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T05:31:15.000Z		['@SuleimanHashi:']	[]	['Somalia']	[]	[]	[]
RT @HarunMaruf: Somalia federal election committee has published the list of 245 Lower House MPs and 54 Upper House Senators. The results o…	{'retweet_count': 29, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T05:28:31.000Z		['@HarunMaruf:']	[]	['Somalia']	[]	[]	[]
"It is very sad for the situation of our country . So if they interesting  the ongoing of the election processes how  can thinking about this action . Unfortunately somalia it Goes down step by step my Allah will asking the political actors what they doing.
#Stanza."	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-01T05:26:54.000Z		[]	[]	[]	[]	[]	[]
RT @GaroweOnline: #Somalia's electoral body FEIT announced the list of the MPs of both houses of the new parliament ahead of the planned sw…	{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T05:14:39.000Z		['@GaroweOnline:']	[]	['Somalia']	[]	[]	[]
@ShAbdiHersy @MohamedHRoble I can’t believe people don’t understand this is all diversion tactics and he’s just trying to extend his stay at Villa Somalia. Having an election is not in his best interest.	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-01T05:14:07.000Z		['@ShAbdiHersy', '@MohamedHRoble']	[]	['Villa', 'Somalia']	[]	[]	[]
RT @MohamedHCirro: Political crisis when elections are 90% completed only serves to create crisis and serve the purpose of lengthenin the c…	{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T05:09:50.000Z		['@MohamedHCirro:']	[]	[]	[]	[]	[]
RT @leilasiyad: At this rate, I will not be surprised if  @MohamedHRoble refuses to step down after the election. @MohamedHRoble will destr…	{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T05:09:38.000Z		['@leilasiyad:', '@MohamedHRoble', '@MohamedHRoble']	[]	[]	[]	[]	[]
RT @AbuBakrJubbaawi: The biggest external destabilizing force in #Somalia today is Amb. Larry Andre. He is empowering Madoobe to delay elec…	{'retweet_count': 15, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T05:06:27.000Z		['@AbuBakrJubbaawi:']	['Larry Andre']	['Somalia']	[]	[]	[]
RT @leilasiyad: At this rate, I will not be surprised if  @MohamedHRoble refuses to step down after the election. @MohamedHRoble will destr…	{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T04:56:37.000Z		['@leilasiyad:', '@MohamedHRoble', '@MohamedHRoble']	[]	[]	[]	[]	[]
RT @HarunMaruf: Somalia federal election committee has published the list of 245 Lower House MPs and 54 Upper House Senators. The results o…	{'retweet_count': 29, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T04:56:33.000Z		['@HarunMaruf:']	[]	['Somalia']	[]	[]	[]
@SpiceFMKE Election about nothing!?! Why are issues of national insecurity not being discussed? Al Shabaab insurgency spreading throughout NE Kenya, foreign missions issuing terror alerts for all of Kenya for April 2022, KDF bogged down in Somalia! #askamarine	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T04:38:26.000Z		['@SpiceFMKE']	['Al Shabaab']	[]	[]	[]	[]
RT @SuleimanHashi: Somalia is in a situation of the state within a state! This madness must end, and the only way is through election! All…	{'retweet_count': 27, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T04:27:25.000Z		['@SuleimanHashi:']	[]	['Somalia']	[]	[]	[]
RT @MohamedHCirro: Political crisis when elections are 90% completed only serves to create crisis and serve the purpose of lengthenin the c…	{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T04:21:22.000Z		['@MohamedHCirro:']	[]	[]	[]	[]	[]
RT @kingofSomaliaa: This caught my attention and ears, so it appears that the man tasked with steering the country into an election wanted…	{'retweet_count': 22, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T04:09:53.000Z		['@kingofSomaliaa:']	[]	[]	[]	[]	[]
RT @leilasiyad: At this rate, I will not be surprised if  @MohamedHRoble refuses to step down after the election. @MohamedHRoble will destr…	{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T04:00:37.000Z		['@leilasiyad:', '@MohamedHRoble', '@MohamedHRoble']	[]	[]	[]	[]	[]
RT @HarunMaruf: Somalia federal election committee has published the list of 245 Lower House MPs and 54 Upper House Senators. The results o…	{'retweet_count': 29, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T03:27:35.000Z		['@HarunMaruf:']	[]	['Somalia']	[]	[]	[]
RT @leilasiyad: At this rate, I will not be surprised if  @MohamedHRoble refuses to step down after the election. @MohamedHRoble will destr…	{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T03:20:41.000Z		['@leilasiyad:', '@MohamedHRoble', '@MohamedHRoble']	[]	[]	[]	[]	[]
RT @AbuBakrJubbaawi: The biggest external destabilizing force in #Somalia today is Amb. Larry Andre. He is empowering Madoobe to delay elec…	{'retweet_count': 15, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T03:16:28.000Z		['@AbuBakrJubbaawi:']	['Larry Andre']	['Somalia']	[]	[]	[]
RT @SuleimanHashi: Somalia is in a situation of the state within a state! This madness must end, and the only way is through election! All…	{'retweet_count': 27, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T02:51:55.000Z		['@SuleimanHashi:']	[]	['Somalia']	[]	[]	[]
RT @AbuBakrJubbaawi: The biggest external destabilizing force in #Somalia today is Amb. Larry Andre. He is empowering Madoobe to delay elec…	{'retweet_count': 15, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T01:52:26.000Z		['@AbuBakrJubbaawi:']	['Larry Andre']	['Somalia']	[]	[]	[]
RT @AbdirizakShAli: Mr. @MohamedHRoble Garbo's election requires ur attention &amp; resources, unlike #KG, which was the first state to elect a…	{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T01:46:42.000Z		['@AbdirizakShAli:', '@MohamedHRoble']	[]	[]	['Garbo']	['Hiraan']	['Belet Weyne']
RT @AbdirizakShAli: Mr. @MohamedHRoble Garbo's election requires ur attention &amp; resources, unlike #KG, which was the first state to elect a…	{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T01:44:46.000Z		['@AbdirizakShAli:', '@MohamedHRoble']	[]	[]	['Garbo']	['Hiraan']	['Belet Weyne']
"RT @HussienM12: President Farmaajo is the longest serving president in Somalia since the collapse of Siad Barre's government in 1991. 

He…"	{'retweet_count': 16, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T01:24:19.000Z		['@HussienM12:']	['Siad Barre']	['Somalia']	[]	[]	[]
RT @kingofSomaliaa: This caught my attention and ears, so it appears that the man tasked with steering the country into an election wanted…	{'retweet_count': 22, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T01:19:46.000Z		['@kingofSomaliaa:']	[]	[]	[]	[]	[]
"RT @HussienM12: President Farmaajo is the longest serving president in Somalia since the collapse of Siad Barre's government in 1991. 

He…"	{'retweet_count': 16, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T01:01:18.000Z		['@HussienM12:']	['Siad Barre']	['Somalia']	[]	[]	[]
RT @HarunMaruf: Somalia federal election committee has published the list of 245 Lower House MPs and 54 Upper House Senators. The results o…	{'retweet_count': 29, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T00:57:46.000Z		['@HarunMaruf:']	[]	['Somalia']	[]	[]	[]
RT @leilasiyad: At this rate, I will not be surprised if  @MohamedHRoble refuses to step down after the election. @MohamedHRoble will destr…	{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T00:51:56.000Z		['@leilasiyad:', '@MohamedHRoble', '@MohamedHRoble']	[]	[]	[]	[]	[]
"Mr. @MohamedHRoble Garbo's election requires ur attention &amp; resources, unlike #KG, which was the first state to elect all of its members, or #Fahad, who was elected by his clan. 
Misplaced priorities &amp; ur inept in Somalia’s politics are your biggest challenge. #NoMoreDelays"	{'retweet_count': 3, 'reply_count': 0, 'like_count': 11, 'quote_count': 0}	2022-04-01T00:48:52.000Z		['@MohamedHRoble']	[]	[]	['Garbo']	['Hiraan']	['Belet Weyne']
RT @MohamedHCirro: Political crisis when elections are 90% completed only serves to create crisis and serve the purpose of lengthenin the c…	{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T00:48:17.000Z		['@MohamedHCirro:']	[]	[]	[]	[]	[]
RT @HarunMaruf: Somalia federal election committee has published the list of 245 Lower House MPs and 54 Upper House Senators. The results o…	{'retweet_count': 29, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T00:45:09.000Z		['@HarunMaruf:']	[]	['Somalia']	[]	[]	[]
RT @leilasiyad: At this rate, I will not be surprised if  @MohamedHRoble refuses to step down after the election. @MohamedHRoble will destr…	{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T00:42:15.000Z		['@leilasiyad:', '@MohamedHRoble', '@MohamedHRoble']	[]	[]	[]	[]	[]
RT @MohamedHCirro: Political crisis when elections are 90% completed only serves to create crisis and serve the purpose of lengthenin the c…	{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T00:41:15.000Z		['@MohamedHCirro:']	[]	[]	[]	[]	[]
RT @HarunMaruf: Somalia federal election committee has published the list of 245 Lower House MPs and 54 Upper House Senators. The results o…	{'retweet_count': 29, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T00:35:04.000Z		['@HarunMaruf:']	[]	['Somalia']	[]	[]	[]
RT @leilasiyad: At this rate, I will not be surprised if  @MohamedHRoble refuses to step down after the election. @MohamedHRoble will destr…	{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T00:27:16.000Z		['@leilasiyad:', '@MohamedHRoble', '@MohamedHRoble']	[]	[]	[]	[]	[]
RT @leilasiyad: At this rate, I will not be surprised if  @MohamedHRoble refuses to step down after the election. @MohamedHRoble will destr…	{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T00:23:24.000Z		['@leilasiyad:', '@MohamedHRoble', '@MohamedHRoble']	[]	[]	[]	[]	[]
RT @leilasiyad: At this rate, I will not be surprised if  @MohamedHRoble refuses to step down after the election. @MohamedHRoble will destr…	{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T00:20:37.000Z		['@leilasiyad:', '@MohamedHRoble', '@MohamedHRoble']	[]	[]	[]	[]	[]
RT @MohamedHCirro: Political crisis when elections are 90% completed only serves to create crisis and serve the purpose of lengthenin the c…	{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T00:11:57.000Z		['@MohamedHCirro:']	[]	[]	[]	[]	[]
RT @leilasiyad: At this rate, I will not be surprised if  @MohamedHRoble refuses to step down after the election. @MohamedHRoble will destr…	{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T00:11:56.000Z		['@leilasiyad:', '@MohamedHRoble', '@MohamedHRoble']	[]	[]	[]	[]	[]
RT @leilasiyad: At this rate, I will not be surprised if  @MohamedHRoble refuses to step down after the election. @MohamedHRoble will destr…	{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T00:10:57.000Z		['@leilasiyad:', '@MohamedHRoble', '@MohamedHRoble']	[]	[]	[]	[]	[]
RT @leilasiyad: At this rate, I will not be surprised if  @MohamedHRoble refuses to step down after the election. @MohamedHRoble will destr…	{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T00:10:27.000Z		['@leilasiyad:', '@MohamedHRoble', '@MohamedHRoble']	[]	[]	[]	[]	[]
At this rate, I will not be surprised if  @MohamedHRoble refuses to step down after the election. @MohamedHRoble will destroy any nation in a month including here in USA 🇺🇸. He’s definitely the worst thing to ever happen in somalia 🇸🇴 &amp; HOA. He’s an unrepentant Puppet &amp; bigot.	{'retweet_count': 23, 'reply_count': 5, 'like_count': 81, 'quote_count': 1}	2022-04-01T00:10:17.000Z		['@MohamedHRoble', '@MohamedHRoble']	[]	[]	['Heere']	['Togdheer']	['Burco']
