text	created_at	public_metrics	Google_Translation	village	region	district
@Ilhan She is from Somalia, and she fighting for human rights in US and talks about India, someone should show her mirror,if she’s such a fighter why can’t she go back to her native country, her father took asylum in US and the lady burnt that very country.	2022-04-09T20:18:46.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@manolo_realengo US has great track record. Faked Intel to bomb invade and occupy Iraq, faked chem attack to bomb Syria, beats up on powerhouse countries like Yemen, Libya, Somalia, etc, dropped 26,000 bombs in 2016, known for waterboarding people	2022-04-09T20:10:51.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
Reminds me of the 1000s of horses bombarded by english planes. In Northern Somalia they’d attack villages and kill horses for no reason other than to stop future rebellions. https://t.co/48cNQxzgHe	2022-04-09T20:02:17.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}		[]	[]	[]
@Asquared30 @Suldaan__ They mobilised their militias who are SNA troops who reject the unilateral extension. Farmaajo is in villa Somalia through a civil contract a constitution which he violated, not only that used security forces to attack opposition.	2022-04-09T19:25:05.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"It started as Roble vs Farmajo,Roble vs Laftagareen and then Roble vs AU. It is Roble and against everyone who says NO to his misguided agenda to further destabilize #Somalia. Who will Roble attack next? @SomPundit @HSKhayre 
#Somali 
#Somalia"	2022-04-09T18:48:38.000Z	{'retweet_count': 3, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}		[]	[]	[]
@ATMIS_Somalia @AUC_MoussaFaki ATMIS is slowly becoming a part to the conflict. Very sad indeed	2022-04-09T18:41:19.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"I saw a clip of a mother saying in Mogadishu she has 580 boys who can attack @TheVillaSomalia and another man saying he has 10k men who can take over The @TheVillaSomalia and his village is under AS.
#Madeira 
#Somalia"	2022-04-09T18:34:14.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['Mogadishu']	['Banadir']	['Banadir']
"""I urge Somalis worldwide to back President @M_Farmaajo
 who’s fighting a serious battle for our sovereignty against the imperialist agendas of @US2SOMALIA @UKinSomalia &amp; various other western countries hell-bent on crippling Somalia."" - @HSKhayre #nomore #BreakTheSilence"	2022-04-09T17:53:29.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@ATMIS_Somalia @AUC_MoussaFaki Now you are great part of the Somali conflict.	2022-04-09T17:42:48.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}		[]	[]	[]
The political temperature in #Somalia was already extremely and dangerously high. Unfortunately, the AU has added more fuel to the conflict. The AU has soldiers in Somalia, but it cannot force its political will on the Somali people. AU is acting illegally and unwisely! VERY SAD!	2022-04-09T17:15:00.000Z	{'retweet_count': 5, 'reply_count': 1, 'like_count': 10, 'quote_count': 1}		[]	[]	[]
If Mr. Madeira comes back to #Somalia illegally, there are real risks angry Somali civilians will storm Halane or attack AMISOM soldiers in #Mogadishu. What can AMISOM soldiers do? Shoot &amp; kill Somali civilians? If they do the city will undoubtedly explode with anger towards AU.	2022-04-09T17:14:46.000Z	{'retweet_count': 15, 'reply_count': 36, 'like_count': 57, 'quote_count': 10}		['Mogadishu']	['Banadir']	['Banadir']
"AU mission should follow established diplomatic protocols, respect host country, stay away from #Somalia’s internal affairs, and leave #Somalis to quarrel among themselves. AU role is to facilitate peace &amp; reconciliation, it is not to fuel conflict by taking sides!
#Mogadishu"	2022-04-09T17:14:32.000Z	{'retweet_count': 40, 'reply_count': 3, 'like_count': 34, 'quote_count': 0}		['Mogadishu']	['Banadir']	['Banadir']
"@_AfricanUnion invested #peace for  #Somali's well-being. 
@AUC_MoussaFaki,@_AfricanUnion,
 
#Somalia is a fragile, long run conflict to #governance #democracy.

 #Regional  statement should be an #objective,
#independent,
#diplomatic,
#peaceful to #regional &amp; #globalagenda. https://t.co/bkQzKzWKlm"	2022-04-09T17:08:52.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
"""I urge Somalis worldwide to back President @M_Farmaajo
 who’s fighting a serious battle for our sovereignty against the imperialist agendas of @US2SOMALIA @UKinSomalia &amp; various other western countries hell-bent on crippling Somalia."" - @HSKhayre #nomore #BreakTheSilence"	2022-04-09T17:08:31.000Z	{'retweet_count': 7, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}		[]	[]	[]
"@_AfricanUnion @AUC_MoussaFaki @_AfricanUnion invested #peace for  #Somali's well-being. 
@AUC_MoussaFaki,@_AfricanUnion,
 
#Somalia is a fragile, long run conflict to #governance #democracy.

 #Regional  statement should be an #objective,
#independent,
#diplomatic,
#peaceful to #regional &amp; #globalagenda."	2022-04-09T17:08:21.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
"@fouwzi @TheVillaSomalia 
#Somalia 
I fail to understand how Farmaajo merits Fawzi's  strident gratuitous attack when all he did was to exercise his constitutional power and reverse an irresponsible action by his PM which could have serious consequences for our international relations"	2022-04-09T16:58:18.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 11, 'quote_count': 1}		[]	[]	[]
"Retired US General &amp; fmr Pres. candidate Wes Clark criticized US foreign policy in wake of 9/11.
""... We're going to attack &amp; destroy the governments in 7 nations in 5 years: Iraq, Syria, Lebanon, Libya, Somalia, Sudan, Iran ...""
https://t.co/50wSnXWTiP

https://t.co/a1rXdW40Aa"	2022-04-09T16:57:52.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}		[]	[]	[]
@sahouraxo Amen. The ones that killed and are killing people in Iraq, Syria, Libya, Somalia, and Yemen... to name a few are the same fuckers pouring weapons into war instead of finding ways to end the conflict peacefully. To act like they give a shit is fantasy.	2022-04-09T16:27:19.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@_AfricanUnion must be neutral when it comes the internal conflict between somalis and this action can not be acceptable. #somalia#AUMISSION https://t.co/rfvnML8jiZ	2022-04-09T16:22:39.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"AU mission @amisomsomalia does more harm than good for our people. The disgraced Madeira is conflict profeteer &amp; has a stake in the continuation of the conflict in the country. By siding with him, AU is picking an unwanted fight with the determined people of Somalia. 
#MadeiraOut https://t.co/Tf5wLtg8qZ"	2022-04-09T15:59:02.000Z	{'retweet_count': 8, 'reply_count': 1, 'like_count': 25, 'quote_count': 1}		[]	[]	[]
With this statement, the @_AfricanUnion has regrettably taken sides on an internal Somali conflict—a fateful decision that will damage its integrity and haunt it in the long term. ATMIS, the replacement of @amisomsomalia, will struggle to play a neutral role in #Somalia. https://t.co/JTvqD9gzdy	2022-04-09T15:48:33.000Z	{'retweet_count': 26, 'reply_count': 61, 'like_count': 89, 'quote_count': 4}		[]	[]	[]
@_AfricanUnion @AUC_MoussaFaki The african union as  behaviouring like enomy of somalia because unfortunately somali civilian not satisfy to stay in our country this persona non grata and we wil attack  the au office if they continue for terrible decisions	2022-04-09T15:46:47.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@thenudequeen They broadcasting it for everyone to feel sorry for them meanwhile there’s same thing happening in Ethiopia right now and (USA) currently bombing Somalia same way… Black folks went to ukraine to help and they over there calling them monkeys	2022-04-09T15:05:21.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"#Somalia conflict has many similarities with #AFG context:
- A failed state despite int interventions.
-Inter-ethnic rivalry on power&amp;resources.
-Radical ethnocintrists with external terrorists to dominate other ethnic groups.
- Divided on ethnic lines to three autonomous regions"	2022-04-09T15:03:40.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
Mr @AUC_MoussaFaki are you siding with internal conflict in Somalia while you are supporting the statement @M_Farmaajo who's legislate mandate ended months ago? You should respect Internal sovereignty of Somalia. MADERA violated his mandate in Somalia.	2022-04-09T14:42:23.000Z	{'retweet_count': 2, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}		[]	[]	[]
The “morally superior” west is okay punishing average citizens of Russia (or Yemen or Somalia or whoever they’re fighting) because “Russia evil” while condemning Russia for punishing average citizens of Ukraine. Good shit. https://t.co/FQh4mesoCj	2022-04-09T14:36:26.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
Al-Shabab attack in AMISOM military base in Lower Juba  Somalia https://t.co/j5d8KMYLFd	2022-04-09T14:35:50.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	['Lower Juba']	[]
Al-Shabab attack in AMISOM military base in Lower Shabelle Somalia https://t.co/j5d8KMYLFd	2022-04-09T14:35:41.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	['Lower Shabelle']	[]
Al-Shabab attack in AMISOM military base in Baidoa Somalia https://t.co/BHVrfE7Wid	2022-04-09T14:35:27.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['Baidoa']	['Bay']	['Baydhaba']
"""I urge Somalis worldwide to back President @M_Farmaajo
 who’s fighting a serious battle for our sovereignty against the imperialist agendas of @US2SOMALIA @UKinSomalia &amp; various other western countries hell-bent on crippling Somalia."" - @HSKhayre #nomore #BreakTheSilence"	2022-04-09T14:26:21.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
@VarunKrRana She is from Somalia, and she fighting for human rights in US and talks about India, someone should show her mirror,if she’s such a fighter why can’t she go back to her native country, her father took asylum in US and the lady burnt that very country.	2022-04-09T14:11:47.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 9, 'quote_count': 1}		[]	[]	[]
Mr @AUC_MoussaFaki are you siding with internal conflict in Somalia while you are supporting the statement @M_Farmaajo who's legislate mandate ended months ago? You should respect Internal sovereignty of Somalia. MADERA violated his mandate in Somalia. https://t.co/wo2hCJ1sUY	2022-04-09T13:45:18.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}		[]	[]	[]
"The AU defied the PNG against @AmbFMadeira issued by the prime minister of Somalia. @SomaliPM .
This move indicates that the AU is endorsing madeira and @M_Farmaajo .  in the coming days a new conflict will surface. https://t.co/Lg8LIggCZO"	2022-04-09T13:15:47.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
Next chapter in a new conflict. #Failed_Somalia_state. https://t.co/7PhqP8ApfZ	2022-04-09T13:12:36.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
And #Somalia is still fighting a tribal war! #Mogadishu https://t.co/jQ0NcvRdEI	2022-04-09T13:09:24.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['Mogadishu']	['Banadir']	['Banadir']
#Ethiopia has no reason to attack #Sudan or any other neighbor! The only exception is when Meles of #TPLFTerroristGroup invaded Somalia and emboldened Al Shababa! @SecBlinken @StateDept @SenateForeign @HouseForeign @HouseFloor @TheBlackCaucus @SenateGOP #NoMore #UnityForEthiopia	2022-04-09T13:07:03.000Z	{'retweet_count': 15, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}		[]	[]	[]
@karlhodge @BrianTheHack @SangitaMyska But of course they'll go elsewhere if expected to contribute to the culture &amp; infrastructure they enjoy, I mean, you only have to look at the queue of multibillionaires fighting to move to low tax paradises like Somalia to see... Oh, wait...	2022-04-09T12:44:11.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"@blackintheempir Or the fact that we're bombing Somalia.

Or the fact that we're occupying Syria and stealing its oil.

Or the fact that a bunch of non white children are still rotting in cages on our borders while 100,000 white refugees from Ukraine are allowed into America

Or..."	2022-04-09T12:29:40.000Z	{'retweet_count': 4, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}		[]	[]	[]
"@TurloughDonnell @wallacemick No he didn’t but he just bombed Somalia two weeks ago, also killed an innocent family in Afghanistan in a drone bombing 

Us funded Saudi Arabia committing genocide in Yemen 

US funded weapons killing innocents in Palestine 

I mean if you want to make a comparison 👍🏻"	2022-04-09T12:17:49.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
@NimkoAli and @GavinWilliamson are planning greater Somalia’s #Genocide. Let me remind @NimkoAli your colonisers didn’t come to you when Siad Bare was fighting you. You lost a fight and you claim #Genocide. Acting like a victim proves to us Somalis you belong with the Bantu.	2022-04-09T11:31:09.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}		[]	[]	[]
@freedomhouse @MohamoudGaildon @Salon Aren’t they (The American) the same men who support #Somalia. Aren’t they the same men who help keep Somalia in ICU by spending billions and train their men. Aren’t they are the ones who are fighting Alshabab.? https://t.co/w4pqXIGWgV	2022-04-09T11:02:03.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}		[]	[]	[]
Two African Union Soldiers Killed In Al Shababa Attack #Somalia #Security https://t.co/Mtp2eERf9e https://t.co/JarzCUBZRT	2022-04-09T10:50:05.000Z	{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]
"@OccupyDemocrats The United Nations should have passed a vote to suspend the USA from the UN Human Rights council when the USA was bombing  libya, Afghanistan, somalia etc.

Nonsense. @OccupyDemocrats"	2022-04-09T10:43:37.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"16 Katirsan Askarta #Burkina_Faso oo Lagu Dilay Weerar ka Dhacay Waqooyiga Dalkaas.

Faahfaahin Link-ga Hoose. 👇👇
https://t.co/38xwf1LfXi https://t.co/o4EPcqmMSS"	2022-04-09T09:52:54.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	16 Burkinabe #Faso Soldiers Killed In Northern Attack Link to Details Below. 👇👇. https://t.co/38xwf1LfXi https://t.co/o4EPcqmMSS	[]	[]	[]
Subxanallah Ramadaan ayaa lagu jira waqtigii cibaadada iyo Alla cafis laga dalban lahaa. Madaxweyne Villada si aan sharci ahayn cidna uguma saaro karto ee Illahay ka baq. Haweenka gaar ahaan hooyooyinka wa in ay nabadda ka shaqeyaan. Dagaal hooyo uun baa wiilkeeda ku waynayso https://t.co/iMZYG6LlsH	2022-04-09T09:41:36.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Subhanallah Ramadan is the time for worship and asking for God&#39;s forgiveness. President Villada cannot illegally expel anyone but fear God. Women, especially mothers, must work for peace. Only a mother war loses her son https://t.co/iMZYG6LlsH	[]	[]	[]
